ax,ay,az
0.17,-0.75,0.33
0.22,-0.78,0.35
0.24,-0.78,0.36
0.27,-0.81,0.39
0.27,-0.82,0.41
0.29,-0.83,0.49
0.29,-0.84,0.53
0.28,-0.88,0.6
0.29,-0.88,0.6
0.28,-0.87,0.63
0.27,-0.87,0.62
0.23,-0.82,0.58
0.22,-0.81,0.55
0.21,-0.81,0.51
0.21,-0.8,0.5
0.21,-0.79,0.49
0.21,-0.79,0.47
0.21,-0.79,0.48
0.23,-0.8,0.5
0.23,-0.8,0.51
0.24,-0.8,0.54
0.25,-0.81,0.55
0.25,-0.81,0.56
0.25,-0.81,0.55
0.24,-0.81,0.52
0.23,-0.8,0.51
0.23,-0.79,0.48
0.23,-0.79,0.47
0.24,-0.79,0.46
0.24,-0.79,0.47
0.25,-0.8,0.47
0.25,-0.8,0.47
0.25,-0.81,0.48
0.24,-0.82,0.48
0.24,-0.81,0.48
0.24,-0.82,0.48
0.24,-0.83,0.48
0.24,-0.83,0.48
0.25,-0.84,0.5
0.26,-0.84,0.52
0.25,-0.84,0.52
0.25,-0.84,0.52
0.24,-0.83,0.49
0.25,-0.82,0.48
0.24,-0.82,0.46
0.24,-0.81,0.45
0.24,-0.81,0.43
0.23,-0.81,0.42
0.23,-0.81,0.42
0.22,-0.79,0.42
0.22,-0.77,0.41
0.21,-0.76,0.38
0.22,-0.75,0.35
0.24,-0.73,0.31
0.27,-0.7,0.28
0.34,-0.65,0.14
0.36,-0.61,-0.01
0.34,-0.41,-0.51
0.34,-0.26,-0.88
0.21,-0.07,-1.62
0.15,-0.05,-1.8
0.4,-0.01,-1.61
0.64,0.09,-1.28
1.02,-0.02,-0.33
1.15,-0.17,0.26
1.26,-0.64,1.84
1.34,-0.8,2.72
1.03,-0.94,3.89
0.66,-1.02,4.0
0.34,-1.12,4.0
0.27,-1.12,4.0
0.21,-1.14,3.36
0.12,-1.09,2.76
0.13,-0.83,1.91
0.21,-0.59,1.59
0.39,-0.25,0.97
0.47,-0.19,0.63
0.53,-0.15,-0.02
0.61,-0.17,-0.29
0.67,-0.21,-0.54
0.75,-0.37,-0.95
0.76,-0.46,-1.1
0.64,-0.55,-1.22
0.56,-0.56,-1.18
0.37,-0.56,-0.89
0.27,-0.57,-0.61
0.17,-0.63,0.06
0.24,-0.72,0.35
0.4,-0.96,0.83
0.47,-1.04,1.02
0.49,-1.01,1.19
0.41,-0.91,1.21
0.24,-0.71,1.02
0.18,-0.67,0.91
0.14,-0.63,0.67
0.13,-0.63,0.55
0.14,-0.64,0.36
0.18,-0.64,0.3
0.26,-0.67,0.26
0.28,-0.67,0.27
