ax,ay,az
0.54,-1.01,-0.19
0.58,-1.14,-0.24
0.6,-1.15,-0.28
0.54,-1.02,-0.31
0.49,-0.93,-0.31
0.4,-0.76,-0.28
0.39,-0.71,-0.27
0.37,-0.7,-0.25
0.36,-0.72,-0.24
0.34,-0.79,-0.23
0.36,-0.82,-0.23
0.4,-0.88,-0.19
0.42,-0.91,-0.18
0.43,-0.92,-0.14
0.42,-0.92,-0.13
0.4,-0.89,-0.11
0.39,-0.87,-0.11
0.38,-0.85,-0.11
0.38,-0.86,-0.11
0.38,-0.9,-0.1
0.39,-0.93,-0.1
0.39,-0.96,-0.09
0.39,-0.96,-0.09
0.39,-0.93,-0.07
0.39,-0.91,-0.06
0.37,-0.89,-0.05
0.37,-0.88,-0.05
0.37,-0.89,-0.03
0.37,-0.9,-0.03
0.37,-0.89,-0.02
0.37,-0.9,-0.02
0.37,-0.91,-0.02
0.38,-0.91,-0.02
0.38,-0.92,-0.02
0.38,-0.93,-0.01
0.38,-0.93,-0.01
0.38,-0.94,0.01
0.39,-0.94,0.02
0.38,-0.93,0.03
0.38,-0.93,0.04
0.38,-0.93,0.05
0.38,-0.92,0.06
0.37,-0.92,0.07
0.37,-0.92,0.08
0.37,-0.92,0.1
0.37,-0.92,0.11
0.36,-0.91,0.12
0.36,-0.91,0.13
0.34,-0.89,0.15
0.32,-0.89,0.14
0.32,-0.87,0.16
0.33,-0.88,0.18
0.35,-0.89,0.19
0.35,-0.89,0.18
0.35,-0.9,0.18
0.35,-0.9,0.2
0.37,-0.89,0.23
0.38,-0.89,0.24
0.34,-0.89,0.26
0.34,-0.9,0.26
0.34,-0.9,0.26
0.34,-0.9,0.26
0.33,-0.91,0.26
0.33,-0.9,0.27
0.32,-0.89,0.28
0.31,-0.86,0.29
0.3,-0.86,0.3
0.3,-0.85,0.32
0.29,-0.84,0.32
0.29,-0.85,0.33
0.29,-0.85,0.33
0.3,-0.85,0.34
0.3,-0.86,0.34
0.32,-0.87,0.35
0.31,-0.88,0.35
0.32,-0.86,0.35
0.33,-0.85,0.35
0.45,-0.78,0.34
0.51,-0.65,0.32
0.26,0.11,-0.13
0.04,0.25,-0.7
-0.13,-0.38,-1.96
0.2,-1.01,-1.93
0.71,-2.44,-0.52
0.7,-2.85,0.11
1.17,-2.07,0.11
0.98,-1.03,-0.54
0.33,0.16,-1.71
0.27,0.19,-1.59
0.33,-0.42,-1.0
0.34,-0.7,-0.76
0.36,-0.86,-0.65
0.38,-0.83,-0.7
0.36,-0.76,-0.72
0.33,-0.65,-0.72
0.34,-0.65,-0.71
0.35,-0.67,-0.64
0.34,-0.68,-0.58
0.32,-0.72,-0.47
0.32,-0.76,-0.43
