ax,ay,az
-0.47,0.93,0.16
0.11,-0.76,-0.91
-0.13,-1.27,-1.19
0.12,-0.93,-1.85
0.08,-0.49,-1.47
0.15,-0.31,-0.57
0.01,-0.28,-0.28
-0.09,-0.15,0.01
-0.1,-0.21,0.07
-0.05,-0.43,-0.06
-0.06,-0.58,-0.17
-0.05,-0.71,-0.37
-0.04,-0.71,-0.41
-0.01,-0.68,-0.4
-0.0,-0.66,-0.38
-0.07,-0.64,-0.33
-0.1,-0.64,-0.31
-0.1,-0.63,-0.31
-0.11,-0.61,-0.33
-0.08,-0.59,-0.36
-0.07,-0.6,-0.36
-0.04,-0.63,-0.36
-0.02,-0.65,-0.34
0.02,-0.69,-0.29
0.02,-0.72,-0.24
0.01,-0.72,-0.13
0.02,-0.7,-0.1
0.03,-0.68,-0.07
0.07,-0.7,-0.08
0.08,-0.72,-0.1
0.14,-0.76,-0.12
0.18,-0.77,-0.12
0.29,-0.83,-0.06
0.34,-0.9,0.02
0.34,-0.96,0.17
0.35,-0.97,0.22
0.37,-0.96,0.21
0.41,-0.96,0.19
0.42,-0.97,0.16
0.44,-1.0,0.21
0.48,-1.03,0.34
0.48,-1.02,0.4
0.46,-0.98,0.49
0.46,-0.96,0.5
0.45,-0.92,0.51
0.45,-0.91,0.51
0.46,-0.92,0.55
0.46,-0.91,0.56
0.45,-0.88,0.58
0.46,-0.88,0.61
0.44,-0.86,0.65
0.43,-0.84,0.67
0.42,-0.82,0.68
0.42,-0.83,0.69
0.42,-0.83,0.69
0.42,-0.83,0.69
0.42,-0.81,0.7
0.42,-0.8,0.71
0.42,-0.79,0.72
0.42,-0.76,0.76
0.41,-0.76,0.78
0.39,-0.74,0.79
0.38,-0.73,0.78
0.35,-0.72,0.72
0.34,-0.72,0.69
0.33,-0.71,0.62
0.33,-0.7,0.6
0.33,-0.7,0.57
0.33,-0.71,0.57
0.32,-0.72,0.59
0.32,-0.71,0.59
0.32,-0.71,0.58
0.32,-0.71,0.58
0.31,-0.69,0.52
0.31,-0.69,0.49
0.3,-0.69,0.43
0.29,-0.7,0.41
0.28,-0.72,0.38
0.28,-0.72,0.36
0.28,-0.75,0.32
0.27,-0.79,0.29
0.27,-0.85,0.22
0.43,-0.68,0.06
1.06,-0.87,-0.64
0.83,-1.25,-1.03
0.25,-1.94,-1.57
0.14,-1.99,-1.52
0.32,-0.92,-1.19
0.29,-0.37,-0.44
-0.16,-0.01,0.41
-0.26,0.32,0.26
-0.05,0.23,-0.41
0.28,-0.25,-1.35
0.39,-0.49,-1.55
0.17,-0.73,-1.43
0.2,-0.71,-1.15
0.1,-0.51,-1.03
0.1,-0.38,-1.16
0.32,-0.67,-0.62
0.27,-0.86,-0.23
