ax,ay,az
-0.2,-1.0,-0.21
-0.21,-0.82,-0.13
-0.22,-0.71,-0.15
-0.22,-0.62,-0.26
-0.21,-0.65,-0.28
-0.21,-0.74,-0.32
-0.21,-0.82,-0.34
-0.19,-0.95,-0.41
-0.17,-0.99,-0.4
-0.17,-1.0,-0.34
-0.16,-0.95,-0.31
-0.15,-0.9,-0.22
-0.15,-0.89,-0.18
-0.14,-0.93,-0.2
-0.14,-1.01,-0.25
-0.12,-1.17,-0.31
-0.1,-1.19,-0.3
-0.08,-1.18,-0.21
-0.1,-1.17,-0.17
-0.11,-1.17,-0.12
-0.12,-1.16,-0.12
-0.12,-1.14,-0.11
-0.11,-1.12,-0.06
-0.08,-1.05,0.04
-0.07,-1.01,0.08
-0.07,-0.92,0.09
-0.06,-0.92,0.04
-0.06,-0.96,-0.01
-0.03,-1.01,-0.08
-0.02,-1.02,-0.07
0.02,-1.0,0.04
0.03,-0.98,0.13
0.03,-0.87,0.22
0.04,-0.79,0.21
0.04,-0.84,0.13
0.05,-0.93,0.1
0.06,-1.04,0.07
0.08,-1.04,0.11
0.08,-1.01,0.24
0.08,-0.95,0.28
0.08,-0.83,0.32
0.06,-0.81,0.32
0.07,-0.85,0.26
0.08,-0.89,0.26
0.1,-0.99,0.28
0.13,-1.02,0.34
0.14,-1.02,0.48
0.13,-0.98,0.53
0.12,-0.85,0.52
0.11,-0.82,0.49
0.12,-0.83,0.48
0.12,-0.86,0.49
0.14,-0.87,0.55
0.15,-0.85,0.58
0.13,-0.78,0.59
0.13,-0.74,0.59
0.13,-0.68,0.57
0.12,-0.66,0.55
0.12,-0.66,0.54
0.15,-0.74,0.62
0.16,-0.75,0.66
0.18,-0.72,0.71
0.18,-0.71,0.74
0.18,-0.68,0.76
0.16,-0.65,0.74
0.16,-0.62,0.7
0.14,-0.64,0.67
0.17,-0.74,0.59
0.21,-0.86,0.59
0.41,-1.1,0.37
0.19,-1.37,0.06
0.29,-2.6,-0.04
0.43,-2.79,-0.0
0.32,-1.92,-0.01
0.21,-0.88,-0.09
-0.25,0.23,-0.51
-0.32,0.11,-0.81
-0.25,-0.49,-0.87
-0.13,-0.61,-0.74
-0.03,-0.59,-0.44
-0.06,-0.58,-0.34
-0.05,-0.52,-0.33
-0.08,-0.53,-0.32
-0.08,-0.56,-0.33
-0.08,-0.61,-0.4
-0.09,-0.78,-0.51
-0.08,-0.84,-0.51
-0.07,-0.85,-0.48
-0.04,-0.85,-0.45
-0.04,-0.85,-0.42
-0.06,-0.82,-0.46
-0.07,-0.88,-0.49
-0.06,-0.97,-0.52
-0.07,-0.97,-0.49
-0.07,-0.95,-0.45
-0.06,-0.94,-0.44
-0.08,-0.91,-0.39
-0.07,-0.91,-0.39
-0.06,-0.94,-0.4
-0.06,-0.99,-0.41
