ax,ay,az
0.45,-0.9,0.29
0.47,-0.91,0.35
0.46,-0.93,0.44
0.46,-0.92,0.47
0.47,-0.9,0.49
0.48,-0.9,0.51
0.46,-0.85,0.57
0.46,-0.82,0.57
0.46,-0.78,0.58
0.47,-0.75,0.57
0.47,-0.73,0.58
0.47,-0.74,0.61
0.45,-0.75,0.69
0.43,-0.74,0.73
0.42,-0.7,0.75
0.41,-0.68,0.76
0.4,-0.64,0.76
0.39,-0.63,0.75
0.38,-0.62,0.75
0.39,-0.63,0.75
0.39,-0.64,0.76
0.39,-0.64,0.77
0.4,-0.64,0.78
0.41,-0.64,0.78
0.4,-0.64,0.79
0.38,-0.62,0.78
0.38,-0.6,0.77
0.37,-0.6,0.75
0.36,-0.6,0.75
0.35,-0.63,0.76
0.34,-0.64,0.76
0.32,-0.65,0.76
0.32,-0.66,0.76
0.31,-0.68,0.75
0.29,-0.69,0.75
0.26,-0.7,0.76
0.25,-0.7,0.75
0.23,-0.69,0.74
0.22,-0.7,0.74
0.19,-0.72,0.74
0.17,-0.73,0.74
0.15,-0.71,0.72
0.15,-0.7,0.72
0.13,-0.68,0.72
0.11,-0.67,0.72
0.09,-0.64,0.73
0.09,-0.63,0.74
0.08,-0.61,0.76
0.09,-0.62,0.76
0.06,-0.63,0.78
0.05,-0.62,0.77
0.06,-0.6,0.77
0.05,-0.58,0.77
0.05,-0.55,0.76
0.04,-0.5,0.77
0.03,-0.48,0.77
0.03,-0.43,0.77
0.02,-0.4,0.77
0.02,-0.35,0.81
0.02,-0.32,0.82
0.02,-0.28,0.84
0.01,-0.25,0.85
0.01,-0.21,0.85
0.0,-0.19,0.85
-0.01,-0.17,0.84
-0.01,-0.17,0.83
-0.0,-0.17,0.82
-0.0,-0.18,0.81
-0.02,-0.21,0.82
-0.04,-0.21,0.83
-0.07,-0.21,0.81
-0.09,-0.2,0.78
-0.14,-0.17,0.7
-0.17,-0.15,0.64
-0.34,-0.13,0.44
-0.5,-0.12,0.31
-0.53,0.24,-0.54
-0.15,0.45,-1.33
0.88,-0.4,-1.3
1.27,-0.92,-1.0
0.68,-2.43,1.31
-1.93,-1.7,3.97
0.13,0.47,1.51
2.05,-0.97,-1.01
2.42,-2.86,-4.0
0.87,-2.89,-3.98
1.55,-1.92,-2.79
0.95,-1.08,-0.36
0.35,-0.94,0.04
0.17,-0.65,-0.58
0.35,-0.63,-0.78
0.19,-0.78,-0.38
0.14,-0.91,-0.15
0.14,-0.97,-0.09
0.23,-1.0,-0.13
0.31,-1.05,-0.04
0.3,-1.01,-0.01
0.24,-0.94,0.05
0.26,-0.94,0.0
0.28,-0.95,-0.12
