ax,ay,az
0.21,-0.71,-0.63
0.39,-1.51,-1.44
0.37,-1.78,-1.67
0.63,-1.09,-1.57
0.31,-0.38,-0.62
0.18,-0.27,-0.33
0.02,-0.46,0.0
0.01,-0.49,-0.18
0.03,-0.78,-0.3
0.01,-0.94,-0.47
0.15,-1.09,-0.72
0.22,-1.11,-0.72
0.28,-0.91,-0.57
0.26,-0.82,-0.39
0.16,-0.71,-0.18
0.15,-0.7,-0.14
0.14,-0.7,-0.13
0.11,-0.73,-0.17
0.12,-0.78,-0.18
0.16,-0.86,-0.21
0.22,-0.89,-0.19
0.15,-0.89,-0.21
0.2,-0.84,-0.15
0.19,-0.77,-0.05
0.18,-0.74,0.01
0.16,-0.72,0.08
0.17,-0.75,0.09
0.24,-0.87,0.02
0.28,-0.94,0.01
0.36,-1.03,-0.05
0.38,-1.03,-0.05
0.38,-1.01,0.0
0.38,-0.99,0.05
0.33,-0.97,0.11
0.31,-0.98,0.13
0.33,-1.01,0.14
0.34,-1.04,0.16
0.36,-1.07,0.18
0.36,-1.05,0.19
0.37,-0.99,0.2
0.4,-0.98,0.22
0.41,-1.0,0.27
0.39,-0.99,0.3
0.38,-0.99,0.3
0.37,-0.99,0.29
0.36,-1.01,0.26
0.36,-1.01,0.25
0.36,-1.0,0.2
0.34,-0.98,0.19
0.33,-0.96,0.16
0.31,-0.94,0.13
0.31,-0.93,0.12
0.31,-0.91,0.09
0.3,-0.9,0.08
0.28,-0.89,0.07
0.27,-0.88,0.07
0.28,-0.87,0.07
0.28,-0.88,0.08
0.29,-0.9,0.08
0.29,-0.9,0.08
0.3,-0.91,0.1
0.3,-0.92,0.12
0.31,-0.91,0.13
0.33,-0.91,0.14
0.33,-0.93,0.16
0.34,-0.93,0.17
0.35,-0.95,0.2
0.35,-0.95,0.22
0.35,-0.96,0.24
0.34,-0.95,0.25
0.35,-0.93,0.26
0.35,-0.93,0.28
0.33,-0.94,0.32
0.33,-0.93,0.33
0.35,-0.92,0.34
0.35,-0.93,0.37
0.34,-0.92,0.38
0.33,-0.93,0.38
0.32,-0.93,0.41
0.31,-0.91,0.39
0.3,-0.91,0.42
0.27,-0.9,0.44
0.26,-0.92,0.4
0.3,-1.07,0.19
0.32,-1.13,-0.06
0.3,-1.29,-0.67
0.52,-1.49,-1.05
0.37,-1.87,-1.05
0.36,-1.89,-0.77
0.17,-1.01,-0.13
0.03,0.05,0.47
-0.25,0.9,0.62
-0.22,0.21,-0.15
-0.21,-0.91,-1.22
-0.1,-1.1,-1.46
0.45,-0.8,-1.11
0.17,-0.73,-0.71
-0.04,-0.55,-0.25
-0.06,-0.49,-0.25
-0.06,-0.54,-0.5
