ax,ay,az
-0.19,-0.09,0.94
-0.2,-0.09,0.94
-0.21,-0.06,0.94
-0.21,-0.05,0.95
-0.22,-0.03,0.95
-0.22,-0.02,0.95
-0.22,0.01,0.95
-0.22,-0.0,0.96
-0.22,-0.01,0.96
-0.22,-0.01,0.95
-0.23,-0.01,0.94
-0.23,-0.0,0.95
-0.23,0.0,0.97
-0.23,0.0,0.97
-0.23,0.01,0.97
-0.23,0.03,0.97
-0.23,0.03,0.96
-0.25,0.04,0.95
-0.25,0.03,0.94
-0.26,0.07,0.92
-0.26,0.09,0.91
-0.26,0.14,0.89
-0.27,0.14,0.89
-0.27,0.12,0.88
-0.26,0.11,0.89
-0.24,0.06,0.92
-0.23,0.04,0.93
-0.23,0.03,0.94
-0.21,0.02,0.96
-0.19,-0.02,0.99
-0.18,-0.04,0.99
-0.17,-0.06,0.97
-0.17,-0.07,0.96
-0.18,-0.07,0.91
-0.18,-0.06,0.9
-0.17,-0.06,0.89
-0.16,-0.08,0.89
-0.12,-0.17,0.94
-0.09,-0.23,0.97
-0.06,-0.33,0.99
-0.06,-0.36,0.99
-0.05,-0.39,0.96
-0.06,-0.4,0.93
-0.06,-0.41,0.88
-0.06,-0.39,0.87
-0.06,-0.38,0.86
-0.05,-0.37,0.86
-0.05,-0.37,0.86
-0.03,-0.38,0.87
-0.01,-0.42,0.88
0.0,-0.5,0.89
0.0,-0.53,0.87
0.01,-0.52,0.84
0.0,-0.51,0.82
-0.0,-0.49,0.78
-0.0,-0.48,0.76
0.0,-0.47,0.76
0.01,-0.48,0.77
0.04,-0.53,0.8
0.06,-0.58,0.81
0.07,-0.63,0.8
0.07,-0.63,0.8
0.07,-0.63,0.77
0.06,-0.62,0.74
0.05,-0.61,0.71
0.05,-0.59,0.69
0.06,-0.59,0.66
0.07,-0.61,0.66
0.11,-0.66,0.7
0.12,-0.68,0.71
0.13,-0.72,0.69
0.13,-0.73,0.67
0.11,-0.73,0.62
0.11,-0.72,0.6
0.11,-0.71,0.6
0.12,-0.71,0.6
0.13,-0.74,0.6
0.15,-0.79,0.58
0.15,-0.8,0.57
0.16,-0.82,0.56
0.16,-0.82,0.54
0.17,-0.81,0.52
0.17,-0.79,0.51
0.17,-0.76,0.49
0.18,-0.72,0.48
0.15,-0.54,0.37
0.08,-0.26,0.21
0.09,0.29,-0.3
0.35,0.15,-0.55
0.48,-0.63,-1.23
0.41,-1.05,-1.42
0.52,-1.71,-0.92
0.5,-2.03,-0.59
0.37,-1.65,-1.02
0.13,-0.84,-1.39
0.17,0.38,-1.17
0.38,0.21,-0.83
0.61,-1.11,-0.51
0.59,-1.51,-0.59
0.4,-1.25,-0.87
