ax,ay,az
-0.66,-0.74,-0.18
-0.65,-0.73,-0.16
-0.66,-0.72,-0.16
-0.66,-0.7,-0.15
-0.67,-0.7,-0.15
-0.67,-0.72,-0.16
-0.66,-0.74,-0.16
-0.65,-0.74,-0.15
-0.65,-0.74,-0.14
-0.65,-0.73,-0.14
-0.65,-0.72,-0.14
-0.65,-0.73,-0.14
-0.64,-0.75,-0.12
-0.64,-0.76,-0.12
-0.64,-0.77,-0.11
-0.64,-0.78,-0.08
-0.63,-0.83,0.0
-0.62,-0.85,0.04
-0.58,-0.92,0.11
-0.57,-0.94,0.11
-0.52,-0.95,0.13
-0.49,-0.98,0.16
-0.49,-0.98,0.21
-0.49,-0.93,0.24
-0.49,-0.83,0.41
-0.49,-0.76,0.5
-0.45,-0.67,0.63
-0.44,-0.63,0.69
-0.42,-0.56,0.74
-0.4,-0.52,0.76
-0.4,-0.49,0.78
-0.41,-0.48,0.79
-0.41,-0.48,0.84
-0.42,-0.47,0.86
-0.45,-0.49,0.7
-0.46,-0.48,0.6
-0.46,-0.5,0.56
-0.49,-0.52,0.6
-0.5,-0.54,0.63
-0.5,-0.62,0.64
-0.51,-0.65,0.66
-0.54,-0.67,0.6
-0.56,-0.68,0.56
-0.58,-0.7,0.46
-0.58,-0.72,0.43
-0.59,-0.72,0.44
-0.59,-0.71,0.45
-0.6,-0.69,0.43
-0.6,-0.7,0.42
-0.61,-0.69,0.4
-0.62,-0.68,0.38
-0.62,-0.65,0.36
-0.62,-0.64,0.38
-0.62,-0.63,0.42
-0.61,-0.62,0.45
-0.62,-0.59,0.49
-0.61,-0.59,0.5
-0.6,-0.61,0.51
-0.6,-0.61,0.51
-0.61,-0.6,0.52
-0.61,-0.6,0.52
-0.6,-0.6,0.5
-0.6,-0.61,0.5
-0.58,-0.63,0.54
-0.58,-0.62,0.56
-0.57,-0.61,0.59
-0.58,-0.62,0.59
-0.6,-0.6,0.52
-0.59,-0.62,0.51
-0.59,-0.63,0.5
-0.58,-0.64,0.54
-0.58,-0.64,0.56
-0.58,-0.64,0.57
-0.58,-0.64,0.55
-0.63,-0.69,0.48
-0.65,-0.72,0.43
-0.42,-0.96,0.25
-0.27,-1.14,0.1
-1.03,-1.18,-0.35
-0.73,-1.3,0.03
-0.53,-0.55,0.68
-0.62,0.02,0.46
-0.71,-0.68,-0.91
-0.76,-0.95,-0.72
-0.65,-1.03,-0.33
-0.61,-0.89,-0.25
-0.58,-0.59,-0.4
-0.62,-0.55,-0.5
-0.71,-0.53,-0.34
-0.7,-0.53,-0.27
-0.77,-0.52,-0.27
-0.77,-0.52,-0.29
-0.76,-0.54,-0.24
-0.74,-0.54,-0.22
-0.72,-0.55,-0.21
-0.72,-0.58,-0.19
-0.69,-0.66,-0.18
-0.69,-0.69,-0.16
-0.69,-0.72,-0.14
-0.68,-0.74,-0.12
