ax,ay,az
0.28,-0.88,0.4
0.29,-0.84,0.41
0.29,-0.82,0.41
0.28,-0.83,0.41
0.27,-0.84,0.42
0.29,-0.88,0.45
0.3,-0.9,0.46
0.3,-0.91,0.46
0.29,-0.91,0.46
0.28,-0.86,0.44
0.27,-0.83,0.43
0.27,-0.82,0.41
0.27,-0.85,0.4
0.28,-0.98,0.38
0.3,-1.12,0.41
0.5,-1.74,0.58
0.53,-2.14,0.94
0.71,-2.17,0.72
1.23,-1.79,0.26
1.05,-1.24,-0.12
-0.03,0.55,-0.44
-0.61,1.42,-0.41
-1.11,1.61,-0.0
-0.78,1.06,0.05
0.06,-0.38,0.16
0.28,-1.05,0.35
0.4,-1.67,0.92
0.46,-1.71,1.11
0.59,-1.31,1.09
0.54,-1.04,0.9
0.32,-0.62,0.51
0.16,-0.46,0.35
-0.1,-0.27,0.13
-0.14,-0.25,0.16
-0.0,-0.44,0.41
0.09,-0.56,0.52
0.26,-0.79,0.69
0.32,-0.87,0.75
0.35,-0.95,0.79
0.32,-0.92,0.74
0.24,-0.82,0.62
0.21,-0.78,0.58
0.17,-0.7,0.53
0.18,-0.68,0.53
0.19,-0.71,0.56
0.2,-0.73,0.59
0.23,-0.8,0.61
0.24,-0.81,0.61
0.24,-0.82,0.6
0.24,-0.81,0.58
0.24,-0.78,0.57
0.23,-0.75,0.54
0.23,-0.74,0.53
0.22,-0.76,0.52
0.23,-0.77,0.54
0.25,-0.79,0.54
0.24,-0.78,0.55
0.24,-0.75,0.51
0.24,-0.75,0.49
0.23,-0.76,0.48
0.24,-0.76,0.48
0.24,-0.75,0.47
0.25,-0.75,0.46
0.28,-0.8,0.48
0.3,-0.85,0.49
0.32,-0.91,0.49
0.31,-0.89,0.47
0.3,-0.79,0.47
0.3,-0.75,0.47
0.29,-0.73,0.47
0.27,-0.75,0.46
0.28,-0.81,0.48
0.3,-0.85,0.5
0.33,-0.88,0.51
0.33,-0.87,0.5
0.33,-0.84,0.46
0.32,-0.83,0.44
0.31,-0.79,0.41
0.3,-0.8,0.4
0.31,-0.83,0.46
0.38,-1.04,0.53
0.45,-1.21,0.61
0.6,-1.5,0.88
0.67,-1.45,0.82
0.59,-0.85,0.41
0.35,-0.41,0.38
-0.43,0.77,0.25
-0.64,1.21,0.24
-0.41,0.79,0.37
-0.1,0.25,0.38
0.34,-0.91,0.53
0.43,-1.33,0.72
0.55,-1.55,1.01
0.61,-1.5,0.98
0.57,-1.04,0.67
0.47,-0.83,0.53
0.3,-0.56,0.31
0.21,-0.46,0.25
0.16,-0.38,0.22
0.19,-0.42,0.29
