ax,ay,az
0.38,-0.79,0.37
0.39,-0.8,0.38
0.42,-0.8,0.39
0.43,-0.79,0.39
0.44,-0.76,0.4
0.43,-0.76,0.41
0.41,-0.75,0.41
0.41,-0.74,0.41
0.41,-0.74,0.38
0.42,-0.76,0.37
0.42,-0.79,0.35
0.42,-0.79,0.34
0.44,-0.79,0.33
0.44,-0.78,0.34
0.44,-0.75,0.34
0.44,-0.74,0.34
0.43,-0.74,0.33
0.43,-0.74,0.33
0.43,-0.76,0.33
0.44,-0.77,0.33
0.45,-0.81,0.36
0.46,-0.82,0.37
0.48,-0.82,0.37
0.46,-0.82,0.38
0.43,-0.8,0.33
0.44,-0.79,0.32
0.44,-0.8,0.29
0.44,-0.81,0.28
0.45,-0.81,0.25
0.44,-0.81,0.25
0.45,-0.81,0.25
0.46,-0.82,0.24
0.46,-0.83,0.19
0.46,-0.82,0.2
0.46,-0.82,0.18
0.45,-0.82,0.14
0.46,-0.82,0.13
0.46,-0.83,0.09
0.46,-0.84,0.09
0.48,-0.87,0.09
0.48,-0.88,0.09
0.48,-0.89,0.07
0.49,-0.89,0.05
0.46,-0.86,-0.01
0.46,-0.84,-0.03
0.45,-0.82,-0.07
0.44,-0.82,-0.08
0.43,-0.84,-0.08
0.43,-0.84,-0.08
0.42,-0.87,-0.09
0.42,-0.88,-0.09
0.44,-0.91,-0.1
0.44,-0.92,-0.11
0.44,-0.9,-0.14
0.43,-0.89,-0.15
0.42,-0.87,-0.18
0.42,-0.87,-0.19
0.4,-0.85,-0.2
0.39,-0.85,-0.2
0.4,-0.86,-0.19
0.41,-0.87,-0.2
0.42,-0.89,-0.19
0.43,-0.9,-0.19
0.42,-0.9,-0.2
0.41,-0.9,-0.23
0.4,-0.89,-0.25
0.4,-0.86,-0.27
0.4,-0.84,-0.28
0.4,-0.81,-0.29
0.39,-0.81,-0.29
0.39,-0.82,-0.32
0.39,-0.82,-0.33
0.39,-0.83,-0.35
0.38,-0.84,-0.36
0.38,-0.94,-0.37
0.42,-1.07,-0.41
0.71,-1.64,-0.38
0.85,-2.04,-0.32
0.6,-1.51,-0.76
0.23,-0.68,-1.06
-0.7,1.31,-0.48
-0.14,1.21,0.31
1.16,-1.54,1.07
1.01,-2.39,1.18
0.77,-1.82,1.08
0.75,-0.93,0.62
0.25,-0.19,-0.35
0.05,-0.25,-0.51
0.1,-0.54,-0.43
0.16,-0.66,-0.29
0.36,-0.84,-0.0
0.43,-0.9,0.11
0.49,-0.94,0.22
0.48,-0.94,0.23
0.48,-0.94,0.2
0.4,-0.92,0.17
0.38,-0.93,0.15
0.38,-0.93,0.14
0.37,-0.92,0.13
0.35,-0.91,0.12
