ax,ay,az
0.28,-0.74,0.56
0.28,-0.75,0.57
0.28,-0.75,0.57
0.28,-0.76,0.57
0.28,-0.76,0.58
0.28,-0.76,0.57
0.28,-0.77,0.57
0.29,-0.8,0.61
0.4,-1.03,0.76
0.47,-1.21,0.85
0.52,-1.44,0.94
0.59,-1.39,0.73
0.61,-0.82,0.03
0.29,-0.38,-0.07
-0.13,0.99,0.28
-0.81,1.55,0.33
-0.89,1.9,0.17
-0.62,1.26,0.05
-0.29,0.63,-0.01
0.33,-0.66,-0.12
0.53,-1.4,0.02
0.72,-2.13,1.03
0.78,-2.12,1.24
1.01,-1.61,1.09
0.93,-1.26,0.86
0.43,-0.76,0.49
0.2,-0.64,0.33
-0.08,-0.55,0.06
-0.05,-0.45,0.02
0.07,-0.31,0.14
0.06,-0.25,0.24
0.1,-0.33,0.53
0.16,-0.43,0.62
0.27,-0.64,0.78
0.31,-0.74,0.85
0.38,-0.86,0.94
0.38,-0.88,0.93
0.37,-0.85,0.85
0.33,-0.8,0.79
0.25,-0.68,0.7
0.22,-0.63,0.66
0.21,-0.55,0.64
0.22,-0.53,0.65
0.26,-0.52,0.68
0.27,-0.53,0.69
0.23,-0.59,0.73
0.23,-0.6,0.72
0.24,-0.62,0.71
0.23,-0.63,0.69
0.23,-0.64,0.69
0.26,-0.65,0.7
0.26,-0.66,0.7
0.25,-0.64,0.69
0.25,-0.63,0.68
0.25,-0.61,0.67
0.25,-0.61,0.67
0.25,-0.64,0.67
0.26,-0.65,0.66
0.25,-0.68,0.64
0.26,-0.69,0.64
0.26,-0.7,0.64
0.26,-0.69,0.63
0.26,-0.68,0.62
0.27,-0.69,0.62
0.26,-0.68,0.62
0.26,-0.68,0.62
0.26,-0.68,0.62
0.27,-0.69,0.62
0.28,-0.7,0.64
0.28,-0.7,0.65
0.29,-0.72,0.65
0.29,-0.73,0.66
0.32,-0.91,0.78
0.4,-1.16,0.9
0.7,-1.9,1.42
1.01,-1.99,1.4
1.17,-1.65,-0.18
0.82,-1.03,-0.81
0.08,-0.03,-0.9
-1.64,2.77,-1.16
-1.97,3.06,-1.29
-0.92,0.66,-0.52
-0.26,0.01,-0.36
0.63,-0.76,-0.1
0.79,-1.21,0.24
0.79,-1.82,1.19
0.76,-1.77,1.48
0.82,-1.47,1.17
0.73,-1.17,0.99
0.36,-0.7,0.73
0.22,-0.5,0.62
-0.03,-0.18,0.41
-0.12,-0.06,0.33
-0.1,-0.03,0.36
0.02,-0.17,0.5
0.22,-0.57,0.67
0.29,-0.7,0.81
0.36,-0.9,0.97
0.38,-0.94,1.0
0.39,-0.89,0.93
