ax,ay,az
0.32,-0.92,0.14
0.31,-0.93,0.14
0.32,-0.99,0.16
0.57,-1.57,0.35
0.81,-2.26,0.57
1.61,-2.51,0.38
1.56,-2.02,-0.8
-0.73,0.63,-1.71
-2.52,2.3,-1.21
-0.16,1.34,0.3
0.82,-0.3,0.52
0.81,-2.11,0.8
0.51,-2.09,0.92
0.53,-1.19,0.99
0.66,-0.91,0.92
0.7,-0.84,0.35
0.56,-0.77,0.01
0.12,-0.4,-0.48
-0.08,-0.22,-0.52
-0.17,-0.36,-0.09
0.02,-0.59,0.15
0.41,-1.09,0.47
0.56,-1.25,0.62
0.66,-1.32,0.72
0.68,-1.24,0.64
0.6,-1.12,0.5
0.31,-0.89,0.24
0.22,-0.81,0.14
0.17,-0.76,0.04
0.2,-0.79,0.07
0.28,-0.89,0.21
0.3,-0.94,0.26
0.35,-0.99,0.33
0.37,-1.0,0.34
0.34,-0.95,0.3
0.31,-0.91,0.27
0.28,-0.85,0.2
0.28,-0.85,0.19
0.28,-0.86,0.19
0.29,-0.87,0.21
0.31,-0.9,0.24
0.32,-0.92,0.26
0.33,-0.93,0.27
0.33,-0.91,0.25
0.29,-0.85,0.2
0.29,-0.84,0.18
0.28,-0.84,0.19
0.29,-0.85,0.2
0.31,-0.89,0.23
0.33,-0.91,0.25
0.33,-0.93,0.25
0.33,-0.93,0.25
0.33,-0.93,0.24
0.31,-0.92,0.23
0.31,-0.9,0.2
0.3,-0.88,0.2
0.31,-0.88,0.2
0.32,-0.9,0.23
0.32,-0.92,0.23
0.32,-0.95,0.23
0.32,-0.95,0.22
0.33,-0.93,0.22
0.32,-0.91,0.2
0.31,-0.89,0.18
0.31,-0.9,0.18
0.31,-0.91,0.18
0.31,-0.92,0.19
0.32,-0.93,0.21
0.33,-0.93,0.2
0.32,-0.9,0.17
0.31,-0.89,0.15
0.29,-0.89,0.15
0.31,-0.94,0.2
0.43,-1.3,0.44
0.59,-1.76,0.64
1.11,-2.31,1.09
1.51,-2.03,0.52
0.76,-0.7,-0.78
-0.71,0.72,-0.75
-1.79,1.95,-0.44
-0.52,0.72,-0.2
0.7,-1.49,0.08
0.71,-2.07,0.46
0.68,-1.99,1.26
0.82,-1.54,1.32
0.97,-1.15,0.67
0.6,-0.74,0.25
0.36,-0.57,-0.08
-0.17,-0.27,-0.5
-0.31,-0.15,-0.51
-0.11,-0.58,0.14
0.07,-0.82,0.35
0.4,-1.07,0.66
0.51,-1.11,0.73
0.58,-1.04,0.7
0.51,-0.95,0.6
0.24,-0.8,0.39
0.16,-0.77,0.3
0.14,-0.77,0.24
0.17,-0.8,0.27
