ax,ay,az
0.29,-0.57,0.74
0.3,-0.56,0.74
0.31,-0.56,0.73
0.3,-0.56,0.72
0.3,-0.56,0.7
0.3,-0.56,0.69
0.3,-0.56,0.69
0.32,-0.58,0.72
0.33,-0.59,0.73
0.35,-0.61,0.76
0.35,-0.61,0.76
0.33,-0.59,0.72
0.32,-0.58,0.69
0.3,-0.57,0.65
0.29,-0.57,0.64
0.31,-0.6,0.69
0.33,-0.62,0.73
0.35,-0.63,0.78
0.35,-0.62,0.78
0.35,-0.61,0.77
0.34,-0.6,0.75
0.33,-0.6,0.72
0.33,-0.6,0.71
0.33,-0.6,0.69
0.33,-0.59,0.69
0.36,-0.59,0.68
0.35,-0.6,0.68
0.34,-0.6,0.64
0.33,-0.59,0.61
0.3,-0.58,0.54
0.29,-0.58,0.52
0.27,-0.56,0.5
0.25,-0.56,0.51
0.25,-0.56,0.54
0.31,-0.58,0.57
0.34,-0.61,0.6
0.35,-0.68,0.6
0.35,-0.7,0.58
0.32,-0.68,0.56
0.31,-0.66,0.54
0.28,-0.63,0.49
0.27,-0.61,0.46
0.31,-0.61,0.43
0.36,-0.67,0.46
0.42,-0.78,0.56
0.43,-0.82,0.58
0.43,-0.82,0.54
0.43,-0.8,0.51
0.46,-0.74,0.45
0.46,-0.73,0.41
0.44,-0.76,0.33
0.44,-0.79,0.33
0.45,-0.88,0.36
0.46,-0.91,0.37
0.5,-0.92,0.38
0.51,-0.91,0.35
0.5,-0.87,0.29
0.5,-0.85,0.26
0.48,-0.83,0.2
0.47,-0.83,0.18
0.46,-0.86,0.17
0.45,-0.87,0.18
0.45,-0.89,0.2
0.44,-0.89,0.21
0.44,-0.88,0.22
0.42,-0.88,0.21
0.4,-0.87,0.19
0.37,-0.85,0.18
0.36,-0.85,0.16
0.33,-0.83,0.14
0.33,-0.83,0.14
0.34,-0.83,0.13
0.34,-0.85,0.14
0.36,-0.9,0.14
0.36,-0.92,0.15
0.39,-1.0,0.17
0.41,-1.07,0.21
0.55,-1.29,0.4
0.62,-1.36,0.5
0.67,-1.35,0.38
0.55,-1.22,0.27
0.17,-0.46,0.24
0.07,-0.04,0.21
0.09,0.31,0.4
0.22,0.07,0.53
0.51,-0.78,0.55
0.55,-1.1,0.64
0.61,-1.35,0.81
0.67,-1.28,0.83
0.68,-1.01,0.6
0.53,-0.83,0.46
0.34,-0.6,0.18
0.33,-0.57,0.13
0.33,-0.6,0.12
0.34,-0.63,0.15
0.38,-0.67,0.24
0.39,-0.68,0.28
0.4,-0.72,0.36
0.39,-0.7,0.38
0.36,-0.71,0.4
