ax,ay,az
-0.05,-0.23,0.94
-0.05,-0.23,0.93
-0.04,-0.22,0.91
-0.04,-0.22,0.9
-0.04,-0.23,0.91
-0.04,-0.23,0.92
-0.04,-0.24,0.89
-0.04,-0.26,0.89
-0.05,-0.27,0.88
-0.05,-0.27,0.85
-0.04,-0.28,0.81
-0.04,-0.32,0.82
-0.04,-0.39,0.81
-0.05,-0.43,0.81
-0.05,-0.51,0.82
-0.06,-0.55,0.83
-0.06,-0.62,0.83
-0.06,-0.62,0.83
-0.07,-0.65,0.81
-0.07,-0.7,0.74
-0.08,-0.71,0.72
-0.09,-0.76,0.7
-0.09,-0.78,0.69
-0.09,-0.82,0.66
-0.1,-0.84,0.65
-0.1,-0.88,0.61
-0.1,-0.9,0.59
-0.11,-0.9,0.56
-0.11,-0.9,0.54
-0.11,-0.9,0.52
-0.11,-0.9,0.52
-0.12,-0.89,0.5
-0.12,-0.88,0.48
-0.12,-0.89,0.46
-0.12,-0.9,0.43
-0.12,-0.93,0.38
-0.12,-0.94,0.36
-0.12,-0.97,0.32
-0.12,-0.98,0.28
-0.12,-1.01,0.23
-0.12,-1.01,0.19
-0.13,-1.0,0.11
-0.13,-1.01,0.09
-0.14,-1.0,0.06
-0.14,-1.0,0.05
-0.14,-0.99,0.04
-0.15,-0.98,0.03
-0.15,-0.97,0.03
-0.16,-0.97,0.03
-0.16,-0.96,0.04
-0.16,-0.95,0.05
-0.16,-0.94,0.05
-0.16,-0.96,0.08
-0.16,-0.95,0.1
-0.16,-0.94,0.14
-0.16,-0.93,0.15
-0.16,-0.94,0.15
-0.16,-0.94,0.16
-0.16,-0.94,0.17
-0.16,-0.95,0.17
-0.15,-0.97,0.17
-0.15,-0.97,0.18
-0.15,-0.97,0.19
-0.16,-0.97,0.19
-0.16,-0.97,0.2
-0.16,-0.97,0.2
-0.16,-0.97,0.22
-0.16,-0.97,0.22
-0.16,-0.98,0.22
-0.16,-0.98,0.22
-0.16,-0.96,0.22
-0.16,-0.96,0.22
-0.16,-0.97,0.22
-0.16,-0.96,0.21
-0.16,-0.96,0.2
-0.16,-0.96,0.2
-0.09,-0.78,0.25
-0.0,-0.64,0.32
-0.04,-1.03,0.74
-0.15,-1.22,0.62
-0.22,-1.22,0.72
-0.2,-0.46,0.38
-0.11,-0.07,0.3
0.05,0.1,0.7
-0.0,0.11,0.95
-0.01,-0.13,0.86
-0.1,-0.42,0.84
-0.03,-0.76,1.13
-0.03,-0.82,1.21
-0.04,-0.79,1.05
0.02,-0.59,1.0
0.0,-0.35,0.88
-0.03,-0.37,0.81
-0.03,-0.33,0.82
-0.03,-0.3,0.87
-0.02,-0.3,0.92
-0.01,-0.31,0.95
-0.01,-0.32,0.96
-0.02,-0.34,0.97
-0.03,-0.37,0.97
